ID LOCAL ;DESCRIÇÃO LOCAL;RAZÃO SOCIAL LOCAL;ATIVO LOCAL;CÓDIGO DO LOCAL NO UMOV.ME;PAÍS;ESTADO;CIDADE;BAIRRO;TIPO LOGRADOURO;LOGRADOURO;NÚMERO LOGRADOURO;COMPLEMENTO LOGRADOURO;CEP;DDI TELEFONE CELULAR;DDD TELEFONE CELULAR;NÚMERO TELEFONE CELULAR;DDI TELEFONE FIXO;DDD TELEFONE FIXO;NUMERO TELEFONE FIXO;E-MAIL;OBSERVAÇÃO;CNPJ;Inscrição estadual;Vendedor;AVISO;Loja Numero;Regiao;Segunda-Feira;Terça-Feira;Quarta-Feira;Quinta-Feira;Sexta-Feira;Sábado;TT;Rota;Montado;Lider;Telefone Lider;Promotor;Telefone Promotor;Mix
C012379;J. CIANDELLA VIEIRA - MINI MERCADO (C012379);VAREJO PEQUENO;1;82055438;Brasil;SP;São Vicente;;RUA;PADRE ANDRE DE SOVERAL;;300;11345-310;55;;;55;13;35661453;robsonbispo.representacao@gmail.com;;10.251.240/0001-12;;R.sp - Robson Bispo;;;LITORAL SUL;;;;;;;;;;Equipe Grande SP;;;;
C012425;LOPES E ASSIS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (C012425);VAREJO PEQUENO;1;82055442;Brasil;SP;Caraguatatuba;;RUA;JOSE DA COSTA PINHEIRO JUNIOR;;2985;11668-000;55;;;55;12;38872555;representantegerson@hotmail.com;;11.953.806/0001-10;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C008408;SUPERMERCADO MAX VALE LTDA (C008408);REDE MAX VALE;1;82055386;Brasil;SP;São José dos Campos;;;ANESIA PEDROSA PUPIO;;20;12228-128;55;;;55;12;39442500;gabriel.borges@rustonalimentos.com.br;;09.613.593/0002-17;;V.vp - Gabriel Borges;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;Pequeno Varejo Massas 
C007993;MERCADINHO MANB'S LTDA (C007993);VAREJO PEQUENO;1;82055380;;SP;SAO PAULO;P DOROTEIA;RUA;DR CARLOS DE RENOUT 49;;;4475490;55;;;55;11;45047000;genilson.almeida@rustonalimentos.com.br;;02.649.207/0001-17;;V.sp - Genilson Almeida;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;
C006800;S H A COMERCIO DE ALIMENTOS LTDA (C006800);S H A;1;76244150;Brasil;SP;Jacareí;;AVENIDA;LUCAS NOGUEIRA GARCES;;2600;12325-000;55;;;55;12;30235000;adriana.fantastico@gmail.com;;61.980.272/0001-90;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C008228;MERCADINHO RAVANI LTDA (C008228);VAREJO PEQUENO;1;82055384;Brasil;SP;Ferraz de Vasconcelos;;RUA;OVIDIO DO CARMO;;33;08503-210;55;;;55;11;46740924;eduardo.ruiz@rustonalimentos.com.br;;11.980.559/0001-41;;V.at - Eduardo Ruiz;;;SAO PAULO;;;;;;;;;;Equipe Grande SP;;;;
C013812;ADRIANA BATISTA DE SOUZA MINIMERCADO  ME (C013812);VAREJO PEQUENO;1;82055473;Brasil;SP;Caraguatatuba;;AVENIDA;JOSE DA COSTA PINHEIRO JUNIOR;;383;11668-000;55;;;55;12;38881239;representantegerson@hotmail.com;;09.188.151/0001-90;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C008112;COUX MAO DE OBRA E SERVICO DE ALIMENTACAO LTDA (C008112);RESTAURANTE;1;82055383;Brasil;SP;São José dos Campos;;AVENIDA;ENGENHEIRO JUAREZ DE SIQUEIRA BRITO WANDERLEY;;50;12238-565;55;;;55;12;39032722;adriana.fantastico@gmail.com;;10.707.038/0001-52;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C007266;ALMEIDA LUCAS MINI MERCADO LTDA EPP (C007266);VAREJO PEQUENO;1;87559968;;RJ;ANGRA DOS REIS;CAMORIM;AV;JOAO PEDRO SEGUNDO 525;;;23900000;55;;;55;24;33773601;lidiane.carvalho@rustonalimentos.com.br;;09.580.659/0001-39;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C009059;ARMAZEM DO GRAO LTDA (C009059);VAREJO PEQUENO;1;105044789;;RJ;PETROPOLIS;CASTRIOTO;RUA;SANTA RITA DE CASSIA 411;;;25665303;55;;;55;24;22497837;alex.rocha@rustonalimentos.com.br;;09.336.989/0001-83;;R.sp - Alex Rocha;;;RIO DE JANEIRO;;;;;;;;;;;;;;
C006672;PAIVA SUPERMERCADO LTDA (C006672);VAREJO PEQUENO;1;87559963;Brasil;RJ;Volta Redonda;SAO LUCAS;RUA;NAPOLEAO LAUREANO;;25;27262-610;55;;;55;24;33422010;danfepaiva@gmail.com;;29.068.855/0001-36;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C012225;CONDE SUPERMERCADO LTDA (C012225);REDE CONDE;1;82055435;Brasil;SP;Ubatuba;;RUA;CAPITAO FELIPE;;220;11688602;55;;;55;12;38323831;representantegerson@hotmail.com;;10.932.639/0004-01;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C012451;RUSTON ALIMENTOS LTDA (C012451);SUBPRODUTO;1;87560021;Brasil;RJ;Itatiaia;;RODOVIA;PRESIDENTE DUTRA KM 316;;S/N;27580-000;55;;;55;12;21278700;N/A;;46.686.465/0005-72;;Ruston Alimentos SB;;;RIO DE JANEIRO;;;;;;;;;;Equipe Ruston;;;;
C009478;SUPERMERCADO MASTER 2011 LTDA (C009478);REDE GRAND MARCHE;1;87560007;Brasil;RJ;São Gonçalo;;AVENIDA;PAULA LEMOS;;445;24461-000;55;;;55;21;311912;luciano.souza@rustonalimentos.com.br;;13.673.828/0001-52;;V.rj - Luciano Souza;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C006758;MAURINO MIRANDA DA COSTA MERCADO (C006758);VAREJO PEQUENO;1;87559964;;RJ;PARATI;TAQUARI;RUA;SERTAO DO TAQUARI SN;;;23970000;55;;;55;24;37191194;lidiane.carvalho@rustonalimentos.com.br;;10.327.673/0001-04;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C009528;SUPERMERCADO EXPANSAO DE SILVA JARDIM LTDA (C009528);REDE GRAND MARCHE;1;87560008;Brasil;RJ;Silva Jardim;;RUA;LUIZ GOMES;;410;28820-000;55;;;55;22;26680445;alex.rocha@rustonalimentos.com.br;;11.324.101/0001-34;;R.sp - Alex Rocha;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C012480;SUPERMERCADO PRECOTIMO LTDA (C012480);VAREJO PEQUENO;1;87560022;Brasil;RJ;Angra dos Reis;;AVENIDA;CONDE MAURICIO DE NASSAU;;104;23914460;55;;;55;24;33612282;lidiane.carvalho@rustonalimentos.com.br;;00.814.712/0001-44;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C012931;PRATA DA SERRA MINIMERCADO LTDAME (C012931);VAREJO PEQUENO;1;87560032;Brasil;RJ;RESENDE;;EST;JOAQUIM CRIMINAL DA SILVEIRA;;SN;27505-872;55;;;55;24;33817493;lidiane.carvalho@rustonalimentos.com.br;;09.306.125/0001-19;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C015952;P R M SERVICOS E MAO DE OBRA ESPECIALIZADA EIRELI (C015952);COZINHA;1;82055510;Brasil;SP;São Paulo;BUTANTA;RUA;ALVARENGA;;470;05509-000;55;;;55;11;38122573;adriana.fantastico@gmail.com;;03.706.826/0001-69;;R.ge - Adriana Maquioni;;;SAO PAULO;;;;;;;;;;Gestão Executiva;;;;
C007159;MERCADO MDV EIRELI (C007159);VAREJO PEQUENO;1;87559967;;SP;PRAIA GRANDE;JD REAL;RUA;R CRAVINA 489;;;11708130;55;;;55;12;21278700;robsonbispo.representacao@gmail.com;;09.412.739/0001-85;;R.sp - Robson Bispo;;;LITORAL SUL;;;;;;;;;;Equipe Grande SP;;;;
C008512;J PINTO COMERCIO DE ALIMENTOS LTDA (C008512);VAREJO PEQUENO;1;87559982;;RJ;NOVA FRIBURGO;SAO GERALDO;RUA;DR BENEDITO B COSTA SN;;;28635000;55;;;55;22;25236262;grandesmarcas.nf@gmail.com;;11.820.069/0001-88;;R.rj - Leonardo;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C013435;CD KATSUMOTO BUFFET E EVENTOS LTDA (C013435);COZINHA;1;82055469;Brasil;SP;Jacareí;;RUA;SAO JUDAS TADEU;;185;12327-667;55;;;55;12;21278700;adriana.fantastico@gmail.com;;13.978.178/0001-53;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C015071;SUPERCAMPOS COMERCIO DE ALIMENTOS E BEBIDAS LTDA (C015071);VAREJO PEQUENO;1;82055495;Brasil;SP;Campos do Jordão;;;EMILIO LANG JUNIOR;;1245;12460-000;55;;;55;12;36644073;ohumbert@uol.com.br;;23.923.888/0001-30;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C009207;FAMILIA ANTUNES MERCEARIA LTDA (C009207);SUPER COMPRAS;1;87560003;Brasil;RJ;Rio de Janeiro;;AVENIDA;JOAO XXIII;;53;23570-000;55;;;55;21;31569680;l.verneck@3ftrade.com.br;;11.388.572/0001-06;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C015736;PEDRO GOMES JUNIOR MERCADO (C015736);VAREJO PEQUENO;1;82055506;Brasil;SP;Ubatuba;RIO ESCURO;ESTRADA;RIO ESCURO;;448;11685002;55;;;55;11;38421347;representantegerson@hotmail.com;;14.555.678/0001-45;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C006634;REAL MADRI COMERCIO DE GENEROS ALIMENTICIOS LTDA (C006634);REDE GRAND MARCHE;1;87559962;Brasil;RJ;São Gonçalo;;RODOVIA;AMARAL PEIXOTO KM 95;;S/N;24744-560;55;;;55;21;60538761;luciano.souza@rustonalimentos.com.br;;10.403.248/0001-57;;V.rj - Luciano Souza;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C006835;ANDREIA LINS DA SILVA SANTOS SUPERMERCADO LTDA (C006835);VAREJO PEQUENO;1;87559965;Brasil;SP;Peruíbe;;AVENIDA;TOTA;;420;11750-000;55;;;55;12;21278700;robsonbispo.representacao@gmail.com;;03.244.971/0001-75;;R.sp - Robson Bispo;;;LITORAL SUL;;;;;;;;;;Equipe Grande SP;;;;
C016433;J. N. LOPES DOS SANTOS MINIMERCADO - ME (C016433);#N/D;1;82055520;;SP;UBATUBA;ESTUFA II;RUA;SANTA CRUZ 238;;;11680000;55;;;55;12;38336745;representantegerson@hotmail.com;;25.051.823/0001-77;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C007590;FABIO MARTINS PORTO  MINIMERCADO  EPP (C007590);VAREJO PEQUENO;1;105044715;;SP;FRANCO DA ROCHA;JARDIM DOS REIS;RUA;CARLOS MAGNO 32;;;7845060;55;;;55;11;44494037;N/A;;07.266.255/0001-40;;R.spi - Romildo;;;SAO PAULO;;;;;;;;;;;;;;
C009185;MERCEARIA ESTRELA DE INHOAIBA LTDA (C009185);SUPER COMPRAS;1;87559997;Brasil;RJ;Rio de Janeiro;;AVENIDA;CESARIO DE MELO;;5584;23056-000;55;;;55;21;32513271;l.verneck@3ftrade.com.br;;03.256.736/0001-13;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C012894;GUABI NUTRICAO E SAUDE ANIMAL LTDA (C012894);SUBPRODUTO;1;87560027;Brasil;SP;Sales Oliveira;;;FRANCISCO MARCOS JUNQUEIRA NETTO;;S/N;14660-000;55;;;55;12;21278700;N/A;;02.918.654/0014-49;;Ruston Alimentos SB;;;INTERIOR/SAO PAULO;;;;;;;;;;Equipe Ruston;;;;
C013489;INDUSTRIA E COMERCIO DE RACOES SARAIVA LTDA (C013489);SUBPRODUTO;1;87560055;Brasil;SP;Santa Branca;;;MARIA GRACIANO;;401;12380-000;55;;;55;12;39724115;N/A;;50.753.094/0001-48;;Ruston Alimentos SB;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C016440;REDE DE SUPERMERCADOS PORTUGUES LTDA. (C016440);REDE PORTUGUES;1;82055521;;SP;SANTA BRANCA;CENTRO;PRACA;RUI BARBOSA 122;;;12380000;55;;;55;11;25751800;elen.hasman@rustonalimentos.com.br;;19.795.985/0002-06;;V.tv - Elen Hasman;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C008516;BAR E MERCEARIA PORTO ALEGRE DE CAXIAS LTDA (C008516);REDE GRAND MARCHE;1;87559983;Brasil;RJ;Duque de Caxias;;RUA;ANGUSTURA;;S/N;25240-100;55;;;55;12;21278700;fernando.mota@rustonalimentos.com.br;;00.495.278/0001-87;;V.rj - Fernando Mota;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C009720;MERCADINHO SENADOR CAMARADA LTDA (C009720);SUPER COMPRAS;1;87560011;Brasil;RJ;Rio de Janeiro;SENADOR CAMARA;ESTRADA;DO TAQUARAL;;S/N;21843-000;55;;;55;21;38391414;l.verneck@3ftrade.com.br;;02.679.335/0001-03;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C008027;SUPERMERCADO PIO BORGES LTDA (C008027);REDE GRAND MARCHE;1;105044741;Brasil;RJ;São Gonçalo;;RUA;DR PIO BORGES;;1694;24412-000;55;;;55;21;37140459;luizcsouza10@hotmail.com;;10.914.837/0001-08;;R.rj - Luiz Carlos;;;RIO DE JANEIRO;;;;;;;;;;;;;;
C008107;GR SUPERMERCADO LTDA (C008107);REDE ECO DE V REDON;1;98665924;;RJ;PINHEIRAL;CENTRO;RUA;DAS ACACIAS 17;;;27197000;55;;;55;24;335649;lidiane.carvalho@rustonalimentos.com.br;;11.830.963/0001-39;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C008983;DE MATOS ARAUJO & CIA. LTDA (C008983);REDE YEDA;1;87559993;Brasil;SP;Campinas;;RUA;CYNIRA APARECIDA TANGE MATTOS;;412;13052-720;55;;;55;19;38541903;clayton.pereira@rustonalimentos.com.br;;13.191.573/0001-91;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;
C008307;MERCADAO PRO LAR DO CAMPINHO LTDA (C008307);SUPER COMPRAS;1;87559981;Brasil;RJ;Rio de Janeiro;;ESTRADA;DO CAMPINHO;;5984;23066-540;55;;;55;21;2406775;l.verneck@3ftrade.com.br;;31.037.203/0001-86;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C013322;MITRA DIOCESANA DE SAO JOSE DOS CAMPOS (C013322);OUTROS;1;87560052;Brasil;SP;São José dos Campos;;RUA;R IPATINGA;;5;12233-370;55;;;55;12;33220272;N/A;;50.461.540/0023-56;;Ruston SAC;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C012907;POLICIA MILITAR DO ESTADO DE SAO PAULO (C012907);OUTROS;1;87560028;Brasil;SP;Jacareí;;AVENIDA;VARIANTE GETULIO VARGAS;;530;12305-000;55;;;55;12;21278700;N/A;;04.198.514/0083-09;;Ruston SAC;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C007709;MINI MERCADO NOVO MODELO LTDA - EM RECUPERACAO JUDICIAL (C007709);REDE SAITO;1;105044722;;SP;FRANCO DA ROCHA;JARDIM PROGRESSO;AVENIDA;DA SAUDADE 1770;;;7853030;55;;;55;11;44443636;N/A;;06.946.252/0001-94;;R.spi - Romildo;;;SAO PAULO;;;;;;;;;;;;;;
C011671;J ROBERTO DE OLIVEIRA (C011671);VAREJO PEQUENO;1;87560012;;RJ;BARRA MANSA;SAO PEDRO;RUA;DAILTON FERNANDES DE CARVALHO 414;;;27400000;55;;;55;24;33229152;lidiane.carvalho@rustonalimentos.com.br;;31.014.327/0001-46;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C008270;MERCADO SUPERMIX LTDA (C008270);REDE ECO DE V REDON;1;98665925;Brasil;RJ;Volta Redonda;;AVENIDA;DOS EX COMBATENTES;;637;27288-110;55;;;55;12;21278700;lidiane.carvalho@rustonalimentos.com.br;;12.400.167/0001-29;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C009244;ALVES LOUREIRO FRUTAS E LEGUMES LTDA (C009244);VAREJO PEQUENO;1;105044798;Brasil;RJ;São Gonçalo;;RODOVIA;AMARAL PEIXOTO KM 95 - AREA DE EXPANSAO CEASA RJ;;S/N;24753-560;55;;;55;21;2601717;luizcsouza10@hotmail.com;;00.444.407/0001-08;;R.rj - Luiz Carlos;;;RIO DE JANEIRO;;;;;;;;;;;;;;
C008792;SENAS BAR E MERCEARIA LTDA (C008792);SUPER REDE;1;90438065;Brasil;RJ;Nova Iguaçu;;AVENIDA;ABILIO AUGUSTO TAVORA;;2399;26275-580;55;;;55;21;31036450;l.verneck@3ftrade.com.br;;30.519.516/0001-08;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C014423;GN PIRES DE ALMEIDA MERCEARIA ME (C014423);VAREJO PEQUENO;1;87560066;;RJ;BARRA MANSA;BOA VISTA;RUA;MIGUEL GOMES DE SOUZA 607;;;27336410;55;;;55;24;33394574;lidiane.carvalho@rustonalimentos.com.br;;22.064.350/0001-54;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C110109;TRANSPORTADORA PADRE EUGENIO LTDA (C110109);OUTROS;1;87560082;Brasil;SP;Jacareí;;;PADRE EUGENIO;;692;12322-690;55;;;55;12;39614796;N/A;;09.184.964/0001-01;;Ruston SAC;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C011789;SM MINI MERCADO MANANCIAL LTDA (C011789);VAREJO PEQUENO;1;105044824;;SP;FRANCISCO MORATO;VILA GUILHERME;EST;ULISSES GUIMARAES 1276;;;7998100;55;;;55;11;44895840;N/A;;14.720.399/0001-90;;R.spi - Romildo;;;SAO PAULO;;;;;;;;;;;;;;
C008888;MABELA MERCEARIA LTDA (C008888);REDE AVERJ  RJ;1;105044782;Brasil;RJ;Rio Claro;;RUA;MANOEL PORTUGAL;;42;27460-000;55;;;55;24;33321780;lidiane.carvalho@rustonalimentos.com.br;;11.420.430/0001-89;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;;;;;
C009984;MERCADO JK MACHADO LTDA (C009984);VAREJO PEQUENO;1;105044820;Brasil;RJ;São Gonçalo;;;DR ALBINO IMPARATO;;3372;24400-000;55;;;55;21;27013794;luizcsouza10@hotmail.com;;11.876.791/0001-34;;R.rj - Luiz Carlos;;;RIO DE JANEIRO;;;;;;;;;;;;;;
C001800;SUPERMERCADOS CELEIRO LTDA (C001800);REDE ECONOMIA;1;76243745;;RJ;RIO DE JANEIRO;COSMOS;ESTRADA;DO CAMPINHO 4105;;;23066540;55;;;55;21;31086715;m.yazeji@riotrade.com.br;;07.678.203/0001-80;;R.rj - Miguel;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C001775;UNIAO - COMERCIO ATACADISTA E VAREJISTA LTDA (C001775);UNISUPER;1;76243742;Brasil;SP;Bragança Paulista;BAIRRO DO UBERABA;RUA;VEREADOR JOSE LEITAO XAVIER;;101;12908-860;55;;;55;11;40182093;nfe@unisuperuniao.com.br;;24.563.620/0004-40;;V.Rb - Jefferson Pires;;;BRAGANCA;;;;;;;;;;Equipe Vale;;;;
C001772;L. F. R. FERRO LEITE (C001772);VAREJO PEQUENO;1;82054883;Brasil;SP;Cunha;ALTO DO CRUZEIRO;PRAÇA;JOSE EPIFANIO;;72;12530-000;55;;;55;12;31112291;nando13ferro@hotmail.com;;27.078.920/0001-89;;R.vp - Humberto Ornelas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Vale;;;;
C001514;FOGO & SAMBA RESTAURANTE EIRELI - ME (C001514);RESTAURANTE;1;87559693;;SP;JACAREI;CENTRO;RUA;OLIMPIO CATAO 500;;;12308051;55;;;55;12;39543040;adriana.fantastico@gmail.com;;28.039.765/0001-54;;R.ge - Adriana Maquioni;;;VALE DO PARAIBA;;;;;;;;;;Gestão Executiva;;;;
C001479;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LIMITADA (C001479);ZARAGOZA;1;75504734;Brasil;SP;Rio Claro;JARDIM PAULISTA;AVENIDA;APIA;80;80;13503-539;55;;;55;12;36348700;nfse@spani.com.br;;05.868.574/0034-68;;R.kvp - Pedro Martins;;;CAMPINAS;;;;;;;;;;Equipe Grandes Redes Vale;;;;Spani
C001651;ORIZICOLA DO VALE LTDA (C001651);COZINHA;1;82055657;Brasil;SP;Jacareí;VILA MARTINEZ;RUA;MOISES RUSTON;;681;12307-260;55;;;55;12;39531377;admdevendas@rustonalimentos.com.br;;50.475.425/0001-25;;V.ge - Adm. Vendas;;;VALE DO PARAIBA;;;;;;;;;;Equipe Food Services;;;;
C001588;BARCELOS & CIA LTDA (C001588);REDE BARCELOS;1;76243739;Brasil;RJ;Campos dos Goytacazes;SAO SEBASTIAO DE CAMPOS;RUA;PRINCIPAL;;S/N;28145-971;55;;;55;22;27376019;nfeentrada@barceloscia.com.br;;28.598.795/0001-09;;R.rj - Ivo Vasconcelos;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C001733;CEREAIS L.M.A. LTDA (C001733);REDE ECO DE V REDON;1;98665785;Brasil;RJ;Resende;CIDADE ALEGRIA;RUA;DOS EUCALIPTOS;;1031;27525-042;55;;;55;24;3381107;c.ale.silva@gmail.com;;28.698.878/0001-61;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C001390;SENDAS DISTRIBUIDORA S/A (C001390);ASSAI  SP;1;72619822;Brasil;SP;Praia Grande;MIRIM;AVENIDA;PRESIDENTE KENNEDY;;9271;11705-000;55;;;55;13;34721740;nfe@assai.com.br;;06.057.223/0292-34;;R.sp - Alex Rocha;;;LITORAL SUL;;;;;;;;;;Equipe RJ;;;;Assai Atacado SP
C001411;APAJAC ASSOCIACAO DE PAIS DOS AUTISTAS DE JACAREI E OUTRAS PATOLOGIAS (C001411);OUTROS;1;87559690;Brasil;SP;Jacareí;JARDIM FLORIDA;AVENIDA;PENSILVANIA;;705;12321-050;55;;;55;12;39523448;contato@contabilidadexata.com.br;;14.483.016/0001-07;;Ruston SAC;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C001722;CONRADO JOSE EDMONDUS VANDERSTAPPEN (C001722);RESTAURANTE;1;82054881;Brasil;SP;Ilhabela;PEREQUE;AVENIDA;PRINCESA ISABEL;;337;11630-000;55;;;55;12;38961341;curailhabela@hotmail.com;;44.564.391/0001-42;;R.vp - Gerson;;;LITORAL NORTE;;;;;;;;;;Equipe Vale;;;;
C001405;SENDAS DISTRIBUIDORA S/A (C001405);ASSAI  SP;1;72619837;Brasil;SP;Taboão Da Serra;PARQUE INDUSTRIAL DACI;AVENIDA;IBIRAMA;;51;06785-300;55;;;55;11;41381580;nfe@assai.com.br;;06.057.223/0250-85;;R.sp - Alex Rocha;;;SAO PAULO;;;;;;;;;;Equipe RJ;;;;Assai Atacado SP
C001380;SENDAS DISTRIBUIDORA S/A (C001380);ASSAI  SP;1;72619812;Brasil;SP;Jundiaí;CENTRO;RUA;QUINZE DE NOVEMBRO;;430;13201-005;55;;;55;11;2136406;nfe@assai.com.br;;06.057.223/0272-90;;V.spi - Clayton Pereira;;;CAMPINAS;;;;;;;;;;Equipe Campinas;;;;Assai Atacado SP
C001895;SUPERMERCADO PANELA CHEIA LTDA (C001895);REDE ECO DE V REDON;1;98665786;Brasil;RJ;Barra do Piraí;VARGEM ALEGRE;RUA;SAMUEL COUTO;;49;27155-000;55;;;55;24;24301118;panelacheia49@hotmail.com;;30.449.524/0001-25;;V.rj - Lidiane Carvalho;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C002132;MERCADO SUPER COMPRAS DE NOVA SEPETIBA LTDA (C002132);SUPER COMPRAS;1;87559728;Brasil;RJ;Rio de Janeiro;SANTA CRUZ;ESTRADA;DE SEPETIBA;;27;23545-003;55;;;55;21;31579816;mercadonovasepetiba@gmail.com;;25.412.921/0001-59;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C002526;F.V. DE ANDRADE MERCADINHO LTDA (C002526);REDE VILA REAL - SP;1;76243800;Brasil;SP;Itaquaquecetuba;VILA URSULINA;RUA;MARINGA;;415;08574-310;55;;;55;11;46422617;fvandradexml@gmail.com;;10.393.765/0001-92;;V.at - Eduardo Ruiz;;;SAO PAULO;;;;;;;;;;Equipe Grande SP;;;;
C002138;MERCADINHO E RESTAURANTE PALHADA DE NOVA IGUACU EIRELI (C002138);SUPER COMPRAS;1;87559730;Brasil;RJ;Nova Iguaçu;RIACHAO;ESTRADA;GOVERNADOR LEONEL BRIZOLA;;3452;26279-005;55;;;55;21;26988532;supercomprasdapalhada@gmail.com;;29.550.296/0001-04;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C002315;TUDO MARAVILHA SUPERMERCADO EIRELI (C002315);VAREJO PEQUENO;1;82054944;Brasil;SP;Mogi Das Cruzes;JARDIM PONTE GRANDE;RUA;GONCALO FERREIRA;;61;08770-460;55;;;55;11;47396833;xmlspmpontegrande2019@gmail.com;;31.884.848/0001-54;;V.at - Eduardo Ruiz;;;SAO PAULO;;;;;;;;;;Equipe Grande SP;;;;
C002520;RECANTO SAO BENEDITO (C002520);OUTROS;1;87559756;Brasil;SP;São Bento do Sapucai;FERVURA;RUA;JOAQUIM DA COSTA MANSO NETO;;920;12490-000;55;;;55;12;39711280;;;45.702.644/0001-60;;Ruston SAC;;;VALE DO PARAIBA;;;;;;;;;;Equipe Ruston;;;;
C002142;COSTA VERDE COMERCIAL DE ALIMENTOS LTDA (C002142);SUPER COMPRAS;1;87559731;Brasil;RJ;Nova Iguaçu;VILA GAUCHA;CAM;DA PITEIRA;;160;26065-611;55;;;55;21;3759269;smarteconomiafilial02@gmail.com;;22.975.109/0001-87;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C001923;R&M CAMPOS ALIMENTOS LTDA ME (C001923);REDE MASTER COMPRAS;1;76243755;;RJ;SAO JOAO DE MERITI;VILAR DOS TELES;RUA;SALVADOR DE SA S/N;;;25555160;55;;;55;21;32863238;m.yazeji@riotrade.com.br;;27.365.336/0001-04;;R.rj - Miguel;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
C002143;COSTA VERDE SUPERMERCADO LTDA (C002143);SUPER COMPRAS;1;87559732;Brasil;RJ;Belford Roxo;SHANGRI-LA;RUA;NEIDE AFONSO;;191;26150-020;55;;;55;21;24132637;smarteconomia@gmail.com;;24.312.862/0001-18;;R.rj - Luciano Verneck;;;RIO DE JANEIRO;;;;;;;;;;Equipe RJ;;;;
